entity_type,name,alias_names,animagus,blood_status,boggart,gender,house,jobs,patronus,romances,species,titles,weight,entity_id,category,creator,effect,hand,incantation,light,characteristics,difficulty,inventors,ingredients,manufacturers,side_effects,time,title
characters,Heloise Lestrange (née Beaufort),[],,Pure-blood,,Female,,[],,[],Human,[],,b36b10d2-650e-4faf-9fe8-0a3bad16216a,,,,,,,,,,,,,,
characters,Hemani Roshan,[],,,,Female,Ravenclaw,[],,[],Human,[],,0b5debcb-0660-4965-b02d-5fe55dee2b18,,,,,,,,,,,,,,
characters,Henerick,[],,,,Male,,[],,[],Human,[],,d14598b6-2573-41e1-af3e-16c60c142bc2,,,,,,,,,,,,,,
characters,Hengist of Upper Barnton,[],,,,Male,,[],,[],Giant,[],,361008f8-2d7d-4b8c-8648-044cb1341701,,,,,,,,,,,,,,
characters,Hengist of Woodcroft,[],,,,Male,Hufflepuff,['Founder of Hogsmeade'],,[],Human,[],,e43656dd-bc32-49e2-9848-cd2c20f6ec3a,,,,,,,,,,,,,,
characters,Hengist Rawkes,[],,,,Male,,[],,[],Human,[],,90d8bcea-98bf-492f-9cd2-8e9e245d6233,,,,,,,,,,,,,,
characters,Henrietta Fischer,[],,,,Female,,['Personal attaché to the German Minister for Magic'],,[],Human,[],,088c6612-d3e4-4b43-865d-5ec4cc2c171b,,,,,,,,,,,,,,
characters,Henrietta's spouses,[],,,,,,[],,[],Human,[],,eb71ca91-7b99-4b86-af0d-16591d05ce16,,,,,,,,,,,,,,
characters,Henry,[],,No-Maj,,Male,,['Assistant at Kowalski Quality Baked Goods'],,[],Human,[],,268acb40-8537-44f1-a930-a497214851d4,,,,,,,,,,,,,,
characters,Henry,[],,,,Male,,[],,[],Human,[],,30831e68-364d-461f-85e9-a0737ce2c44d,,,,,,,,,,,,,,
characters,Henry Bumblepuft,[],,,,Male,,[],,[],Human,[],,5cfa8285-78bc-49ac-84dd-0c8d4ba6904b,,,,,,,,,,,,,,
characters,Henry Potter,['Harry (by family and friends)'],,Pure-blood,,Male,,['Member of the Wizengamot (1913–1921)'],,['Partner (uncertain relationship) †'],Human,[],,e7a71ed8-d663-4471-976d-5af510ba2425,,,,,,,,,,,,,,
characters,Henry Shaw,[],,No-Maj,,Male,,"['Newspaper magnate', 'Founder and owner of Shaw News']",,[],Human,[],,adbb1985-be88-40f0-86e8-8dd66a81059f,,,,,,,,,,,,,,
characters,Henry Shaw Junior,[],,No-Maj,,Male,,['U.S. Senator for the State of New York'],,[],Human,['Senator'],,4a98d184-77a0-4a80-9baf-71306db76909,,,,,,,,,,,,,,
characters,Henry Shaw Junior's speechwriter,[],,No-Maj,,Male,,['Speechwriter'],,[],Human,[],,adf2f7f1-4149-4361-ab08-2c911b24d032,,,,,,,,,,,,,,
characters,Henry's wife,[],,,,Female,,[],,[],Human,[],,bbdd0ba9-57e7-4754-a098-d577a10dbfe6,,,,,,,,,,,,,,
characters,Henry VI,[],,Muggle,,Male,,[],,[],Human,['King of England'],,0c522e26-3e81-4e4d-bbc1-e9edeb76dd47,,,,,,,,,,,,,,
characters,Henry VII,[],,,,Male,,[],,['Elizabeth of York (wife) †'],Human,['King of England'],,3bb30d53-24fa-4aa4-9d72-cb054354be19,,,,,,,,,,,,,,
characters,Henry VIII,[],,,,Male,,['King of England'],,[],Human,['King of England'],,4abdcb0d-b989-4cd5-9cc9-1ae46ee826a1,,,,,,,,,,,,,,
characters,Henry Willis,"[""'Father' Willis""]",,,,,,['Organ builder'],,[],,[],,dc14e957-93b4-45d7-b9d8-98139f3e0020,,,,,,,,,,,,,,
characters,Hepzibah Smith,[],,Pure-blood or half-blood (likely),,Female,,[],,[],Human,['Madam (by Hokey)'],,b5a75c08-4f85-41d1-9108-5054fbda4d15,,,,,,,,,,,,,,
characters,Herbert Beery,[],,,,Male,,"['Professor of Herbology (? - before 1965-1971)', 'Teacher at the Wizarding Academy of Dramatic Arts (before 1965-1971 -\xa0?)']",,[],Human,['Professor'],,288496df-9ba6-47d3-ba9a-aa49e282f114,,,,,,,,,,,,,,
characters,Herbert Burke,[],,Pure-blood,,Male,,[],,['Belvina Black (wife) †'],Human,[],,9a280b78-fb9f-4019-9ee8-6e97e9e53f38,,,,,,,,,,,,,,
characters,Herbert Chewsworthy III,[],,,,Male,,[],,[],Dog,[],,6f2e1674-b66f-4f06-ae72-81cfc36c4cc2,,,,,,,,,,,,,,
characters,Herbert Chorley,[],,Muggle,,Male,,['Junior minister in the British Government'],,[],Human,['Junior minister'],,e8866d46-c16a-446b-a200-74e27c8b0560,,,,,,,,,,,,,,
characters,Herbert Fleet,[],,,,Male,Hufflepuff,[],,[],Human,['Keeper'],,60b36094-076d-43a7-9aa3-aacd2794c995,,,,,,,,,,,,,,
characters,Herbert Varney,[],,,,Male,,[],,[],Vampire,['Sir'],,886806b1-fb43-4b56-a782-e39a5da0685c,,,,,,,,,,,,,,
characters,Herb Salient,[],,,,Male,,[],,[],Human,[],,82b080ff-8f87-49aa-8d9e-4209abc72ef0,,,,,,,,,,,,,,
characters,Hereward,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,1e58bb26-762f-4220-9709-59f0ac07d336,,,,,,,,,,,,,,
characters,Herman Junker,[],,,,Male,,['Quidditch referee'],,[],Human,[],,a80f4b4e-2994-4b76-aadc-0ee9ef9e98b8,,,,,,,,,,,,,,
characters,Hermann Wiel,[],,,,Male,,['Keeper for the German National Quidditch team'],,[],Human,['Keeper'],,bdce60c4-6619-4de5-b580-4669aff64fb0,,,,,,,,,,,,,,
characters,Herman Wintringham,[],,,,Male,,['Lutenist for the Weird Sisters'],,[],Human,[],,aceafd94-bdb2-4bde-a1d1-c683e9274db1,,,,,,,,,,,,,,
characters,Hermes,[],,,,Male,,[],,[],Screech owl,[],,d946af5c-abc7-4e01-bc48-e8fb79a2e7a8,,,,,,,,,,,,,,
characters,Hermione Jean Granger,"['Hermy (by Grawp)', 'Grant (by Cuthbert Binns)', 'Harry Potter (under disguise of Polyjuice Potion)', 'Mafalda Hopkirk (under disguise of Polyjuice Potion)', 'Penelope Clearwater (false name provided to Snatchers)', 'Bellatrix Lestrange (under disguise of Polyjuice Potion)']",,Muggle-born,Failure,Female,Gryffindor,"['Employee of the Department for the Regulation and Control of Magical Creatures (formerly)', 'Deputy Head of the Department of Magical Law Enforcement (formerly)', 'Minister for Magic']",Otter,"['Viktor Krum (ex-fling)', 'Cormac McLaggen (date)', 'Ronald Weasley (husband)']",Human,"['Prefect', 'Deputy Head of the Department of Magical Law Enforcement', 'Senior Minister', 'Minister for Magic (as of 2019)']",118 lbs,81fb5436-bfe6-42ef-89a4-589b5bad073f,,,,,,,,,,,,,,
characters,Herodiana Byrne,[],,,,Female,,['Professor at Hogwarts School of Witchcraft and Wizardry'],,[],Human,['Professor'],,09768568-4ede-4c5d-81b1-cad3ab708475,,,,,,,,,,,,,,
characters,Herpo the Foul,[],,,,Male,,[],,[],Human,[],,67a7c8c5-7803-40f4-88f2-8cc493b624ef,,,,,,,,,,,,,,
characters,Herpo the Foul's Basilisk,[],,,,,,[],,[],Basilisk,[],,557f3e69-9af4-4590-9988-ca62c5f28ff5,,,,,,,,,,,,,,
characters,Herpo the Foul's snake,[],,,,,,[],,[],Snakes,[],,7762c8c8-addd-40c6-b653-b1c774860fd7,,,,,,,,,,,,,,
characters,Herschel Haesito,[],,,,Male,,[],,[],Human,[],,73099b50-901c-48c3-8cb4-d673c3db256a,,,,,,,,,,,,,,
characters,Hesper Black,[],,Pure-blood,,Female,Slytherin (possibly),[],,[],Human,[],,26640050-fd06-484b-a932-cf9f7e8dc6a9,,,,,,,,,,,,,,
characters,Hesper Black (née Gamp),[],,Pure-blood,,Female,,[],,['Sirius Black (II) (husband) †'],Human,[],,2e855129-0438-459b-8c85-4fe31d84daa0,,,,,,,,,,,,,,
characters,Hesper Starkey,[],,,,Female,,"['Potioneer', 'Astronomer']",,[],Human,[],,c5f06ebc-e053-44cb-bf55-40a9f1266677,,,,,,,,,,,,,,
characters,Hesphaestus Gore,[],,Pure-blood or half-blood,,Male,,"['Auror', 'British Minister for Magic (1752–1770)']",,[],Human,['Minister for Magic'],,9aa04a55-fc6e-4322-82ba-0976093683e6,,,,,,,,,,,,,,
characters,Hester,[],,,,Female,,[],,[],Murtlap,[],,87f62fb5-3206-4f80-98ac-a50f54d83a51,,,,,,,,,,,,,,
characters,Hestia Carrow,[],,Pure-blood or Half-blood,,Female,Slytherin,[],,[],Human,[],,4ba2b639-0215-48ec-8051-35c125febbbf,,,,,,,,,,,,,,
characters,Hestia Jones,[],,Pure-blood or half-blood (most likely),,Female,,[],Non-corporeal,[],Human,[],,ed3b0437-6a6c-4da4-b9a3-80ec10b505cb,,,,,,,,,,,,,,
characters,Hesychia Hickinbottom,[],,,,Female,,[],,[],Human,[],,33d5cf74-6f81-4fca-9550-34284c3a0300,,,,,,,,,,,,,,
characters,Hetty Bayliss,[],,Muggle,,Female,,[],,[],Human,[],,df9a1b80-57f7-4c10-a04e-e6e80834bc08,,,,,,,,,,,,,,
characters,H. Gentil,[],,,,Male,,['Magical artefacts dealer'],,[],Human,[],,0f146df7-2437-4d92-9d75-3d1937f1e2e6,,,,,,,,,,,,,,
characters,H. G. Wells,[],,,,Male,,['Author'],,[],Human,[],,4a50e351-6ef1-46ae-8950-9aa534239cb3,,,,,,,,,,,,,,
characters,Hieronymus,[],,,,Male,,[],,[],Fire Crab,[],,d7e0d356-f465-4fcd-ac51-5d66df5728f6,,,,,,,,,,,,,,
characters,Higglebottom,[],,,,Male,,[],,[],Human,[],,9f5c1343-c807-4189-91e7-6edcebedc1ff,,,,,,,,,,,,,,
characters,Higgledy,[],,,,Female,,[],,[],House-elf,[],,3da72174-e8ad-461f-bfb2-50e48cc2f9ac,,,,,,,,,,,,,,
characters,Highwing,[],,,,Female,,[],,[],Hippogriff,[],,8df06549-2f65-44cb-9ec6-a311280cc6a6,,,,,,,,,,,,,,
characters,Hilary Erskine,[],,,,Female,Ravenclaw,[],,[],Human,[],,5832ae8f-ca2d-4e8e-8b0f-31c594d7e336,,,,,,,,,,,,,,
characters,Hilda,[],,,,Female,,[],,[],Human,[],,7a873bf0-21a6-461c-a03b-3331b99b69bb,,,,,,,,,,,,,,
characters,Hilda Kendrick,[],,Muggle,,Female,,['Actress'],,[],Human,[],,1938c757-fb7b-4302-914b-8a941a66def8,,,,,,,,,,,,,,
characters,Hildegarde Lafarge,[],,,,Female,,['Chaser for the French National Quidditch team'],,[],Human,['Chaser'],,28dff233-265e-4274-b93d-5d88e476dfd3,,,,,,,,,,,,,,
characters,Hilliard Hobday,[],,,,Male,,[],,[],Human,[],,d44405fb-8f73-445c-8e76-9949d88a0b6c,,,,,,,,,,,,,,
characters,Hippocampus at the Magical Creatures Reserve,[],,,,,,[],,[],Hippocampus,[],,ff6767e0-a82d-435c-ae78-e3d0190c8f3e,,,,,,,,,,,,,,
characters,Hippocrates Smethwyck,[],,,,Male,,"['Healer', ""Healer-in-charge of the 'Dangerous' Dai Llewellyn Ward""]",,[],Human,['Healer-in-charge'],,510b12d4-1f67-41b2-923a-b5a4b9d3dc2a,,,,,,,,,,,,,,
characters,Hippogriff at the Magical Creatures Reserve,[],,,,,,[],,[],Hippogriff,[],,d8c111bc-4919-4ee0-a4b9-2ebfa0f51111,,,,,,,,,,,,,,
characters,Hirohisa Kubo,[],,,,Male,Slytherin,[],,[],Human,[],,afbaef44-384b-4b74-9ef5-6e6f222000e9,,,,,,,,,,,,,,
characters,Hiromi Hara,[],,,,,,[],,[],,[],,cb8dffbb-fb33-4c28-a2f0-07e3f0637505,,,,,,,,,,,,,,
characters,Hisana Malachela,[],,,,Female,Gryffindor,[],,[],Human,[],,20d0e2bd-a1d3-405a-a2f5-336e50767c82,,,,,,,,,,,,,,
characters,H. Knighton,[],,,,Male,,['Philosopher'],,[],Human,[],,a3e6ec2e-b005-4456-8ee0-8deb8384a153,,,,,,,,,,,,,,
characters,H. Knighton's offspring,[],,,,,,[],,[],Humans,[],,f52cc89c-abc2-4947-9249-b6163aa5a22e,,,,,,,,,,,,,,
characters,H. Lunneaux,[],,,,Unknown,,['Writer for Le Cri de la Gargouille'],,[],Human,[],,c31e9897-851b-487b-ad67-1d751b951b32,,,,,,,,,,,,,,
characters,H. Mogrix,[],,,,,,[],,[],Human,[],,f824ca4f-d395-47b0-b697-ff1a9a8ebd8c,,,,,,,,,,,,,,
characters,Hobb,['Mr Hobb'],,,,Male,,['Employee of the Spirit Division'],,[],Human,[],,1d466fa2-05b6-495e-ba08-17db65855624,,,,,,,,,,,,,,
characters,Hodag at the Magical Creatures Reserve,[],,,,,,[],,[],Hodag,[],,4e052a01-c1e2-48a9-ad0b-340fea1c8702,,,,,,,,,,,,,,
characters,Hodrod the Horny-Handed,[],,,,Male,,['Activist'],,[],Goblin,[],,63010ddd-a786-4781-8bf5-bd1085f4a7c9,,,,,,,,,,,,,,
characters,Hogsmeade gallery worker,[],,,,Male,,[],,[],Human,[],,aff624bb-572f-481e-aa18-008a095489c1,,,,,,,,,,,,,,
characters,Hogsmeade street sweeper,[],,,,Male,,['Street sweeper'],,[],Human,[],,7e1a15a2-2865-462d-ab26-8e34ba93ede7,,,,,,,,,,,,,,
characters,Hogsmeade town crier,[],,,,Male,,['Town crier'],,[],,[],,be0c1c07-8294-4438-91ea-54004f1561cc,,,,,,,,,,,,,,
characters,Hogwarts Express conductor,[],,Pure-blood or Half-blood,,Male,,['Conductor of the Hogwarts Express'],,[],Human,[],,0a2ddb5d-cede-4a34-a6f8-6a5e216ff207,,,,,,,,,,,,,,
characters,Hogwarts Express driver,[],,,,,,['Driver of the Honeydukes Express'],,[],Human,[],,c4fa8a60-39a8-4416-b0c4-7d8d8550fcf3,,,,,,,,,,,,,,
characters,Hogwarts Express operator,[],,,,Male,,['Operator of the Honeydukes Express'],,[],Human,[],,a71433af-6f40-4f4c-8ee6-e1dc0cf7a5f2,,,,,,,,,,,,,,
characters,Hogwarts Express operator's sister,[],,,,Female,,['Shopkeeper'],,[],Human,[],,009b1f4d-395b-4dbc-8fcc-8ecb840546d7,,,,,,,,,,,,,,
characters,Hogwarts Giant Squid,"['Horace (by Liz Tuttle)', 'The bane (by Hogwarts students)']",,,,Male,,[],,[],Giant Squid,[],,e5ec1141-10bc-47ba-8d55-36f69cf5b9f6,,,,,,,,,,,,,,
characters,Hogwarts girl,[],,,,Female,,[],,[],Human,[],,c756bf22-af26-4b5d-8d21-9c5b53e09988,,,,,,,,,,,,,,
characters,Hogwarts house-elves,[],,,,"Males, females",,['Hogwarts kitchens staff and cleaners'],,[],House-elves,[],,ed8873d2-e291-4520-bafc-ecf6066cd0c1,,,,,,,,,,,,,,
characters,Hogwarts potions champion,[],,,,,,[],,[],Human,[],,844ad709-96ff-40dd-8fe5-610bf0572f5c,,,,,,,,,,,,,,
characters,Hogwarts school mice,[],,,,Males and females,,[],,[],Mice,[],,a6c87225-7a18-48af-88a5-9dba6b620128,,,,,,,,,,,,,,
characters,Hogwarts's Puffskeins,[],,,,,,[],,[],Puffskeins,[],,16432a56-4aa7-44bd-866f-c1efc001ef43,,,,,,,,,,,,,,
characters,Hogwarts student that bet on Fleur Delacour,[],,,,Male,,[],,[],Human,[],,54a77346-4b88-4e53-9f35-41680831ea44,,,,,,,,,,,,,,
characters,Hokey,[],,,,Female,,['Servant of Hepzibah Smith'],,[],House-elf,[],,dd35ab26-1ab9-475c-91b7-d2ee2f188c91,,,,,,,,,,,,,,
characters,H . O. Lama,[],,,,,,['Reporter for The New York Ghost'],,[],Human,[],,49efa68c-71e8-4b58-80f3-b3b1032af1ed,,,,,,,,,,,,,,
characters,Holden Ledbury,[],,,,Male,Slytherin,[],,[],Human,[],,fedee406-726f-4468-9430-ef100c420f5e,,,,,,,,,,,,,,
characters,Holly Blackbird,['Agent Blackbird'],,,,Female,Thunderbird,"['Magizoologist', 'Employee of the Body for Protection of Magical Species']",,[],Human,['Madam'],,82d18652-67de-4cd7-9002-71e596a7f6a7,,,,,,,,,,,,,,
characters,Holly Blackbird's lost Hodags,[],,,,,,[],,[],Hodags,[],,ec9abd5e-700f-4c5c-9459-3c89efac0943,,,,,,,,,,,,,,
characters,Honeydukes's first owner,[],,,,,,[],,[],Human,[],,f232bb9b-aa19-4502-a5ba-0d6761cdd7e8,,,,,,,,,,,,,,
characters,Honoria,[],,,,Female,,[],,['Ex-fiancé'],Human,[],,ffe8f7ab-924f-4e5d-bb8c-44d80cacc3ee,,,,,,,,,,,,,,
characters,Honoria Nutcombe,['Honouria Nutcombe'],,,,Female,,['Founder of the Society for the Reformation of Hags'],,[],Human,[],,7853c932-6f49-48da-9e8c-f67983b54918,,,,,,,,,,,,,,
characters,Honoria's fiancé,[],,,,Male,,['Improper Use of Magic Office employee'],,['Honoria (ex-fiancée)'],Human,[],,76b18e8c-dd6e-46d8-a83e-2b969e1399e5,,,,,,,,,,,,,,
characters,Hooky the House-Elf,[],,,,Male,,['Servant (presumably)'],,[],House-elf,[],,741b9d37-bf14-41d1-baed-fff216a2fed7,,,,,,,,,,,,,,
characters,Hootie's owner,[],,,,Male,,[],,[],Human,[],,3c99a177-2240-41f7-9125-aea0d1016c21,,,,,,,,,,,,,,
characters,Hope Lupin (née Howell),[],,Muggle,"A large, evil looking man",Female,,['Insurance office worker'],,['Lyall Lupin (husband)'],Human,[],,813e90bb-606e-40ce-8934-b1bf13cb628c,,,,,,,,,,,,,,
characters,Hoppy,[],,,,,,[],,[],Kneazle,[],,5c257b57-84db-4a34-86d6-6072052103d0,,,,,,,,,,,,,,
characters,Horace,[],,,,Male,,['Honeydukes employee'],,[],Human,[],,a9f99389-b1f7-406b-af3a-b2c9fe008e18,,,,,,,,,,,,,,
characters,Horace Eugene Flaccus Slughorn,['Old Sluggy (by Cormac McLaggen and Hermione Granger)'],,Pure-blood (most likely),,Male,Slytherin,"['Potions Master at Hogwarts School of Witchcraft and Wizardry (c. 1931–1981; 1996–after 2011)', 'Head of Slytherin House at Hogwarts School of Witchcraft and Wizardry (?–1981; 1997–between 2008 and 2011)', 'Owner of the Apothecarium of Horace E. F. Slughorn (?)']",Non-corporeal,[],Human,"['Professor', 'Potions Master', 'Head of Slytherin', 'Head of the Slug Club']",,90d9fde3-a26d-4cd9-9276-af81801388f5,,,,,,,,,,,,,,
characters,Horace Slughorn's father,[],,Pure-blood or half-blood,,Male,,['High-ranking Ministry official in the Department of International Magical Co-operation'],,['Wife'],Human,[],,b2b75b8e-efdb-44dd-a359-b797e96ed841,,,,,,,,,,,,,,
characters,Horace Slughorn's friend,[],,,,,,[],,[],Human,[],,fc1b7643-8570-44db-a126-16edc4314eb3,,,,,,,,,,,,,,
characters,Horace Slughorn's mother,[],,Pure-blood or half-blood,,Female,,[],,['Husband'],Human,[],,7c631154-3d2e-4c54-83ec-f592bb3f152d,,,,,,,,,,,,,,
characters,Horace Slughorn's owl,[],,,,,,[],,[],Owl,[],,1f8490e8-6431-4e7b-b823-571c286a3741,,,,,,,,,,,,,,
characters,Horatio Cloke,[],,,,Male,,[],,[],"Human (formerly), Ghost",[],,28195908-1f4c-4f3e-b109-1e22aa639803,,,,,,,,,,,,,,
characters,Horatio Pershore,[],,,,Male,Slytherin,[],,[],Human,[],,16d1c5ff-cf6c-48e7-bd6c-709e4e5e9851,,,,,,,,,,,,,,
characters,Hornby,[],,,,Male,,[],,[],Human,[],,e5e6fc85-322a-4caf-ad46-667ace902956,,,,,,,,,,,,,,
characters,Horned Serpent at the Magical Creatures Reserve,[],,,,Male,,[],,[],Horned Serpent,[],,d5f706f4-3c5f-4860-8ce3-fd285b23ada4,,,,,,,,,,,,,,
characters,Horned Serpent at the Magical Creatures Reserve's baby,[],,,,,,[],,[],Horned Serpent,[],,ebff0da3-7eb4-426b-9f5e-6e9d7e8fe6c3,,,,,,,,,,,,,,
characters,Horned Serpent who befriended Isolt Sayre,[],,,,,,[],,[],Horned Serpent,[],,b30a2286-5899-4d94-aca0-a98e7d48da55,,,,,,,,,,,,,,
characters,Horst,[],,,,Male,,[],,[],Human,[],,ccda35c3-37b1-4206-808b-0c8f24e2e360,,,,,,,,,,,,,,
characters,Hortencia,[],,,,Female,,[],,[],Owl,[],,209d8b1f-37cd-470b-b07e-5125c0b9778e,,,,,,,,,,,,,,
characters,Hortense Cooper,[],,,,Female,Ravenclaw,[],,[],Human,[],,9ac2b63c-60db-40d6-8ae8-eb61f51510c3,,,,,,,,,,,,,,
characters,Hortense Rowland,[],,,,Female,Slytherin,[],,[],Human,[],,c3e25b57-7fa1-40ef-82c6-2a4d0339a4da,,,,,,,,,,,,,,
characters,Hortensia Milliphutt,[],,Pure-blood or half-blood,,Female,,['Minister for Magic (1841–1849)'],,[],Human,['Minister for Magic'],,b5bd94d8-4858-4948-9edd-db5e42ec5bec,,,,,,,,,,,,,,
characters,Hothoof,[],,,,,,[],,[],Hippogriff,[],,455bc7df-8f03-4256-8143-cef68c91c6ed,,,,,,,,,,,,,,
characters,House-elf at the Candidates' Dinner,[],,,,Male,,['Musical conductor'],,[],House-elf,[],,bed5f9ff-6ff1-4c83-b0c5-41b56ca1cbd5,,,,,,,,,,,,,,
characters,House-elf in The Blind Pig,[],,,,Male,,['Bartender in The Blind Pig'],,[],House-elf,[],,6f7d1d83-e97e-4e01-a30a-9005df4a8abb,,,,,,,,,,,,,,
characters,House of Black house-elves,[],,,,"Males, Females",,['Servants of the House of Black'],,[],House-elves,[],,ea01695f-5a06-4bdd-9a71-1125f7e84cd5,,,,,,,,,,,,,,
characters,Howard,[],,,,Male,Slytherin,[],,[],Human,[],,49091a5c-ab16-419e-b2e6-2f2e2011c912,,,,,,,,,,,,,,
characters,Howard Chalk,[],,Muggle,,Male,,['Farmer'],,[],Human,[],,c2e84e04-a360-4e71-9353-7162dcc1bc68,,,,,,,,,,,,,,
characters,Howard Haywood,[],,No-Maj,,Male,,"['Orchestra conductor', 'Musical director']",,[],Human,[],,56c038ef-6026-4212-985e-1610385376f0,,,,,,,,,,,,,,
characters,Howland Coopey,[],,,,Male,,[],,[],Human,[],,01febe01-2019-43a9-8986-2bec145a64c7,,,,,,,,,,,,,,
characters,H. Pollingtonious,[],,,,,,"['Healer', 'Author']",,[],Human,[],,0c508bf7-118e-47ee-a7e0-2fc47553e586,,,,,,,,,,,,,,
characters,Hrithvi's brother,[],,,,Male,,[],,[],Human,[],,85a59f2c-2aaf-441f-8cb6-dcf822e675d3,,,,,,,,,,,,,,
characters,Hrithvi Sharma,[],,Muggle-born,,Female,Hufflepuff,"[""Zonko's Joke Shop employee""]",,[],Human,[],,1544a054-660a-4f2c-834e-143a1be87fe5,,,,,,,,,,,,,,
characters,H.R. Nigellus,[],,,,,,[],,[],Human,[],,1bbe7b8b-7e93-408f-a514-63386dc58795,,,,,,,,,,,,,,
characters,Huang Wei,[],,,,Male,,['Player for the Chinese National Quidditch team'],,[],Human,[],,7c899a5a-5e98-46e6-9d00-322f79e322df,,,,,,,,,,,,,,
characters,Hubert,[],,,,Male,,[],,[],Human,[],,998d9f95-f853-4079-ab07-ffa49dcd35c7,,,,,,,,,,,,,,
characters,Hubert Gray,[],,,,Male,,[],,[],Human,[],,5577c21d-dcb7-436f-9f51-2480f0fe8450,,,,,,,,,,,,,,
characters,Hufflepuff boy,[],,,,Male,Hufflepuff,[],,[],Human,[],,9aa2fde9-a9b0-427b-a0cd-b2fbb584a3ca,,,,,,,,,,,,,,
characters,Hufflepuff boy,[],,,,Male,Hufflepuff,[],,[],Human,[],,0f922dd9-360a-416d-a1dc-ceb144064aed,,,,,,,,,,,,,,
characters,Hufflepuff girl,[],,,,Female,Hufflepuff,[],,[],Human,[],,68620956-363e-47a2-8e8f-a57dfef168db,,,,,,,,,,,,,,
characters,Hufflepuff girl with curly hair,[],,,,Female,Hufflepuff,[],,[],Human,[],,06ce073a-8926-49cc-8cba-f50684aef2a8,,,,,,,,,,,,,,
characters,Hufflepuff Sphinx Club member,[],,,,Female,Hufflepuff,[],,[],Human,[],,68b51152-5923-48ae-ac15-066fb9efb1bb,,,,,,,,,,,,,,
characters,Hufflepuff Wizard Duelling Champion,[],,,,Male,Hufflepuff,[],,[],Human,['Hufflepuff Wizard Duelling Champion'],,ab563f28-4d0a-4353-b42b-7adbed7887ab,,,,,,,,,,,,,,
characters,Hugh Biggs,[],,,,Male,Gryffindor,[],,[],Human,['Captain'],,173fcbfd-8db5-4e53-a04f-cd58499dbe0c,,,,,,,,,,,,,,
characters,Hugo Granger-Weasley,[],,Half-blood,,Male,,[],,[],Human,[],,f1ecd296-a386-4f07-b287-fd709296c64f,,,,,,,,,,,,,,
characters,Hugo Mattingley,[],,,,Male,Ravenclaw,[],,[],Human,[],,bfcccd85-fcd7-48b9-a4f7-2702d7384930,,,,,,,,,,,,,,
characters,Hugo Pepper,[],,Muggle,,Male,,[],,[],Human,[],,c60abd20-cc8d-440e-9688-4feb97ae2856,,,,,,,,,,,,,,
characters,Huguette Perrot,[],,Pure-blood,,Female,,[],,[],Human,[],,1f4435b5-8391-4437-bad5-cfc5141d0c79,,,,,,,,,,,,,,
characters,Hummingbird in the Bell Jar of Time,[],,,,,,[],,[],Hummingbird,[],,86fb0095-f4e4-40ce-86c0-dd86414a60b3,,,,,,,,,,,,,,
characters,Humphrey Balsamo,[],,,,Male,,['Assistant at Slug & Jiggers Apothecary'],,[],Human,[],,19b2e36b-a454-4617-84cb-84b6f3ada430,,,,,,,,,,,,,,
characters,Humphrey Belcher,[],,,,Male,,[],,[],Human,[],,95b4e3cc-a339-4841-9b1e-3e7c8c21c7fe,,,,,,,,,,,,,,
characters,Humphrey Kilburn,[],,,,Male,Ravenclaw,[],,[],Human,[],,18b119ab-dada-4968-94b9-7005ae6d3ed9,,,,,,,,,,,,,,
characters,Hungarian Horntail at Horntail Hall,[],,,,,,[],,[],Dragon (Hungarian Horntail),[],,3f195858-babe-4838-9293-1e7164c87184,,,,,,,,,,,,,,
characters,Hungarian Horntail in the Dragon Sanctuary,[],,,,Female,,[],,[],Hungarian Horntail,[],,144ed68c-4706-43c4-b270-08c1f67a6444,,,,,,,,,,,,,,
characters,Hyacinth Olivier,[],,,,Female,,[],,[],Human,[],,51588ad4-d406-411e-9b6f-3bdeef2f7537,,,,,,,,,,,,,,
characters,Hyde Park Jobberknoll flock,[],,,,,,[],,[],Jobberknolls,[],,d8b78ba8-7a98-4349-bff6-68ad613f7038,,,,,,,,,,,,,,
characters,Hydriades,[],,,,Male,,[],,[],Selkie,[],,f585516e-33bd-4457-9e99-35fe55d324bc,,,,,,,,,,,,,,
characters,Iain Claverdon,[],,,,Male,Gryffindor,[],,[],Human,[],,7e98af7f-f2aa-43a7-906f-55737bc6cdb5,,,,,,,,,,,,,,
characters,Ianna Afolayan,[],,Muggle,,Female,,['Senior Human Resources Specialist'],,[],Human,[],,b5fcbe78-f5e8-4316-b33d-1c583cb2a0c1,,,,,,,,,,,,,,
characters,Ibrahim Waiswa,[],,,,Male,,[],,[],Human,['Chaser'],,2943ef0e-ef06-402a-9c2b-a7565f084a2a,,,,,,,,,,,,,,
characters,Ice cream seller,[],,Muggle,,Female,,['Ice cream seller'],,[],Human,[],,0226abf2-65d5-4c6d-8b53-c220be6bf212,,,,,,,,,,,,,,
characters,Ida Webb,[],,,,Female,,['British representative for the International Confederation of Wizards'],,[],Human,[],,32bae3b8-f158-497f-a7a1-91981173d97d,,,,,,,,,,,,,,
characters,Idris Oakby,[],,,,Female,,['Philanthropist'],,[],Human,[],,83d5188a-a1c6-483b-8f2d-84a9097ebd37,,,,,,,,,,,,,,
characters,Iefan Rice,[],,,,Male,,['Beater for the Welsh National Quidditch team'],,[],Human,[],,a519065c-6495-45a7-b322-2c1d02d5a881,,,,,,,,,,,,,,
