entity_type,name,slug,alias_names,animagus,blood_status,boggart,born,died,eye_color,family_members,gender,hair_color,height,house,image,jobs,marital_status,nationality,patronus,romances,skin_color,species,titles,wands,weight,wiki,entity_id,category,creator,effect,hand,incantation,light,characteristics,difficulty,inventors,ingredients,manufacturers,side_effects,time,author,cover,dedication,pages,release_date,summary,title
characters,Clairvius Hyppolite,clairvius-hyppolite,[],,,,"after 1976, Haiti (possibly)",,,[],Male,,,,,['Chaser for the Haitian National Quidditch team'],,Haitiian,,[],,Human,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Clairvius_Hyppolite,b03eacf9-f23d-4c38-b988-60386bc1592d,,,,,,,,,,,,,,,,,,,,
characters,Clara Ivanova,clara-ivanova,[],,,,"Before 1977, Bulgaria (possibly)",,Green,[],Female,Red,,,https://static.wikia.nocookie.net/harrypotter/images/5/5c/Clara_Ivanova.png,['Chaser for the Bulgarian National Quidditch team'],,Bulgarian,,[],White,Human,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Clara_Ivanova,ad4204fa-c53f-4455-8d1f-756992f45c40,,,,,,,,,,,,,,,,,,,,
characters,Clara Thompson,clara-thompson,[],,,,,Before 2008,Brown,[],Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/c/c4/Clara_Thompson.png,[],,,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Clara_Thompson,6a439dab-c960-4271-9cdd-61fad219e6e3,,,,,,,,,,,,,,,,,,,,
characters,Clara Tremblay,clara-tremblay,[],,Pure-blood or half-blood (presumably),,20th century,,,"['Bernard Tremblay (possible relative)', 'Leonie Tremblay (née Lestrange) (possible relative)', 'Clarisse Lestrange (née Tremblay) (possible relative) †', 'Falco Tremblay (possible relative)', 'Mason Tremblay (possible relative)', 'Tremblay family']",Female,,,,https://static.wikia.nocookie.net/harrypotter/images/b/b3/Clara_Tremblay_Canadian_National_Quidditch_Team_Quidditch_Champions.png,['Chaser for the Canadian National Quidditch team'],,Canadian,,[],,Human,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Clara_Tremblay,10e61c92-9c5c-41a6-b5d8-ee9e2a36807d,,,,,,,,,,,,,,,,,,,,
characters,Clarence Quillion,clarence-quillion,[],,,,1993 or earlier,,Livid,[],Male,Blond,,,https://static.wikia.nocookie.net/harrypotter/images/6/62/Clarence_Quillion_MA.png,['Postmaster at the Hogsmeade Post Office'],,,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Clarence_Quillion,d0cf5352-88bc-41f3-a56f-e06e1b4581e2,,,,,,,,,,,,,,,,,,,,
characters,Clarisse Lestrange (née Tremblay),clarisse-tremblay,[],,Pure-blood,,No later than December 1879 - March 1880,,,"['Bernard Tremblay (father)', 'Leonie Tremblay (née Lestrange) (mother)', 'Falco Tremblay (brother)', 'Corvus Lestrange (husband/paternal second cousin & maternal first cousin) †', 'Corvus Lestrange (son/second cousin once removed & first cousin once removed) †', 'Leta Lestrange (stepdaughter/second cousin once removed & first cousin once removed)', 'Eglantine Lestrange (maternal aunt/mother-in-law)', 'Corvus Lestrange (maternal uncle by marriage/father-in-law)', 'Falco Lestrange (grandfather)', 'Salomé Lestrange (née Volant) (maternal grandmother)', 'Tremblay family', 'Lestrange family (maternal family/in-laws)']",Female,Blonde,,,https://static.wikia.nocookie.net/harrypotter/images/d/d1/Clarisse.png,[],Married or widowed,,,['Corvus Lestrange (IV) (husband) †'],,Human,[],[],,https://harrypotter.fandom.com/wiki/Clarisse_Tremblay,17291006-3896-4754-8222-f63dac7e86c7,,,,,,,,,,,,,,,,,,,,
characters,Clarke,clarke,[],,No-Maj,,,,,[],Male,,,,,['Assistant District Attorney'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Clarke,ad3f38f9-3f63-4053-b4a7-4200cca3b365,,,,,,,,,,,,,,,,,,,,
characters,Cleaner at Leaky Cauldron,cleaner-at-leaky-cauldron,[],,,,,,,[],Male,Black,,,,['Cleaner at Leaky Cauldron'],,,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Cleaner_at_Leaky_Cauldron,2c4caa60-61e7-4318-ae56-7db06fb36a16,,,,,,,,,,,,,,,,,,,,
characters,Clementine,clementine,[],,,,Before 2008,,,[],Female,,,,,[],,,,[],,Venomous Tentacula,[],[],,https://harrypotter.fandom.com/wiki/Clementine,8a58a38a-f7c7-4448-9c44-45724a5e8fa0,,,,,,,,,,,,,,,,,,,,
characters,Clementine Willardsey,clementine-willardsey,[],,,,Before 1890,,Brown,[],Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/2/23/Clementine_Willardsey_-_HL.png,[],,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Clementine_Willardsey,1a2a560f-f5b4-45fc-878e-c37772109958,,,,,,,,,,,,,,,,,,,,
characters,Clever goblin,clever-goblin,[],,,,,,Black,[],Male,Grey with mix of black,,,https://static.wikia.nocookie.net/harrypotter/images/1/13/Clever_goblin.jpg,['Banker at Gringotts Wizarding Bank'],,,,[],Light,Goblin,[],[],,https://harrypotter.fandom.com/wiki/Clever_goblin,05974ebb-f0b8-4781-aa3f-358a0ea0f941,,,,,,,,,,,,,,,,,,,,
characters,Clifford Cromwell,clifford-cromwell,[],,,,,,Brown,[],Male,Grey,,Hufflepuff,https://static.wikia.nocookie.net/harrypotter/images/d/d5/Clifford_Cromwell.png,"['British Ministry of Magic researcher', 'Shopkeeper']",,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Clifford_Cromwell,6ce3f4a6-a89c-4796-9b77-10e4056394b2,,,,,,,,,,,,,,,,,,,,
characters,Clifford Kessler,clifford-kessler,[],,No-Maj,,,,,[],Male,,,,,['Theatre producer'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Clifford_Kessler,7348a391-ce95-4397-a2b6-5b71dc1036be,,,,,,,,,,,,,,,,,,,,
characters,Cliodna,cliodna,['Cliodne'],Sea Bird,,,"Middle Ages, Ireland",Middle Ages,Green,[],Female,,,,https://static.wikia.nocookie.net/harrypotter/images/6/6c/Cliodne.jpg,['Druidess'],,Irish,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Cliodna,6062bedd-1d59-4b10-8803-43a3d42210bd,,,,,,,,,,,,,,,,,,,,
characters,Cliodna's birds,cliodna-s-birds,[],,,,,,,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/3/3e/Cliodne.png,[],,,,[],,Birds,[],[],,https://harrypotter.fandom.com/wiki/Cliodna's_birds,828e232c-129d-4f35-a826-390a3ae2c2e4,,,,,,,,,,,,,,,,,,,,
characters,Clive Lundquist,clive-lundquist,[],,,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/0/0b/Clive_Lundquist.png,[],,,,[],,,[],[],,https://harrypotter.fandom.com/wiki/Clive_Lundquist,e5a7b5a8-3db7-438d-a2f9-8a13c8d1aaa2,,,,,,,,,,,,,,,,,,,,
characters,Clodagh Dromgoole,clodagh-dromgoole,[],,Half-blood,,"Between 1 September 1972 and 31 August 1973, Dundalk, County Louth, Ireland",,Grey,"['Father †', 'Mother †', 'Aunt', 'Dromgoole family']",Female,Red,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/1/13/Prof_Dromgoole.jpeg,['Professor of Study of Ancient Runes at Hogwarts School of Witchcraft and Wizardry'],Single,Irish,,[],Light,Human,['Professor'],"[""11½', English oak, dragon heartstring""]",,https://harrypotter.fandom.com/wiki/Clodagh_Dromgoole,0819a374-8aff-468d-982b-34d286a09535,,,,,,,,,,,,,,,,,,,,
characters,Clodagh Dromgoole's aunt,clodagh-dromgoole-s-aunt,[],,No-Maj,,Prior to 1984,,,"['Brother †', 'Sister-in-law †', 'Clodagh Dromgoole (niece)', 'Dromgoole family']",Female,,,,,[],,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Clodagh_Dromgoole's_aunt,04e7c841-f5c4-464e-9185-e909327bf0ae,,,,,,,,,,,,,,,,,,,,
characters,Clodagh Dromgoole's father,clodagh-dromgoole-s-father,[],,Muggle,,Before 1955,"August 1984, London, England",,"['Wife †', 'Sister', 'Clodagh Dromgoole (daughter)', 'Dromgoole family']",Male,,,,,[],Widowed,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Clodagh_Dromgoole's_father,72be0334-4474-4828-a32d-373dc22579a4,,,,,,,,,,,,,,,,,,,,
characters,Clodagh Dromgoole's mother,clodagh-dromgoole-s-mother,[],,,,Before 1955,1977 or after,,"['Husband †', 'Sister-in-law', 'Clodagh Dromgoole (daughter)', 'Dromgoole family']",Female,,,,,[],Married,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Clodagh_Dromgoole's_mother,12a0dcf7-9df2-457c-ab92-5720d4695f19,,,,,,,,,,,,,,,,,,,,
characters,Clutterbuck Crispe,clutterbuck-crispe,[],,,,before 1975 (most likely),,,[],Female,,,,,['Proprietrix of Brews and Stews'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Clutterbuck_Crispe,b772fa81-7325-4bea-9800-7e664f9059de,,,,,,,,,,,,,,,,,,,,
characters,Clyde Sizemore,clyde-sizemore,[],,Muggle,,,,,[],Male,,,,,['Theatre director'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Clyde_Sizemore,4db8aabb-fb82-4f13-b230-2910c985ec9d,,,,,,,,,,,,,,,,,,,,
characters,Cobb,cobb,['Miss Cobb'],,,,Before the 1960s,,Brown,[],Female,Black,,,https://static.wikia.nocookie.net/harrypotter/images/0/0a/Cobb.PNG,"['Liason to the Merpeople (formerly)', 'Employee of the Spirit Division']",,British or Irish,,[],Dark,Human,[],[],,https://harrypotter.fandom.com/wiki/Cobb,b6bc7ba9-50db-424f-a2c2-ffee10629bde,,,,,,,,,,,,,,,,,,,,
characters,Cobb & Webb's shopkeeper,cobb-webb-s-shopkeeper,[],,,,Prior to 1992,,Green,[],Female,Grey,,,https://static.wikia.nocookie.net/harrypotter/images/2/25/Cobb%26Webb%27sShopkeeper.png,"[""Shopkeeper at Cobb & Webb's""]",,British,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Cobb_&_Webb's_shopkeeper,64923b91-ea92-488c-8b04-3cac1cebe1d9,,,,,,,,,,,,,,,,,,,,
characters,Coeus Grimshaw,coeus-grimshaw,[],,,,Between 1 September 1990 and 31 August 1997,,Green,[],Male,Brown,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/a/a7/Coeus_Grimshaw_MA.png,[],,British or Irish,,[],Olive,Human,[],[],,https://harrypotter.fandom.com/wiki/Coeus_Grimshaw,591fca49-43bf-4833-b521-400af6bec806,,,,,,,,,,,,,,,,,,,,
characters,Cogg,cogg,[],,,,,,,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/3/31/Cogg_clockmaker.png,"['Co-owner of Cogg and Bell Clockmakers, Clockmaker']",,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Cogg,31766ec1-754f-4804-93ad-d67ce6431ed1,,,,,,,,,,,,,,,,,,,,
characters,Colby Frey,colby-frey,[],,,,Between 21 May and 21 June 1997,,Brown,"['Father', 'Mother', 'Fischer Frey (older twin brother)', 'Frey family']",Male,Brown,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/6/6c/Colby_Frey_from_Harry_Potter_Magic_Awakened.png,[],,British or Irish,Rhinoceros,[],Pale,Human,[],"[""12', Ash, Unicorn hair""]",,https://harrypotter.fandom.com/wiki/Colby_Frey,cd8e6f40-0f7a-4a24-bc40-391ca70a225a,,,,,,,,,,,,,,,,,,,,
characters,Cole Spencer,cole-spencer,[],,,,31 August 1982 or earlier,,Brown,['Leonard Spencer-Moon (possibly)'],Male,Black,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/5/54/Cole_Spencer.png,[],,British or Irish,,[],Dark,Human,[],[],,https://harrypotter.fandom.com/wiki/Cole_Spencer,04e04763-58e8-49cd-be71-46f65788a71b,,,,,,,,,,,,,,,,,,,,
characters,Coleus Miparara,coleus-miparara,[],,Pure-blood or half-blood,,,,,[],Male,,,,,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Coleus_Miparara,a1b7ee80-4db6-4a54-aa38-7785b5c94b3e,,,,,,,,,,,,,,,,,,,,
characters,Coli,coli,[],,,,,Before the 1920s (possibly),,[],,,,,,[],,French,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Coli,05cdf1be-d6d7-4b1c-9e9a-3c062e7811e9,,,,,,,,,,,,,,,,,,,,
characters,Colin Creevey,colin-creevey,[],,Muggle-born,Lord Voldemort,Between 2 May and 31 August 1981,"2 May 1998 (aged 16), Hogwarts Castle, Highlands, Scotland, Great Britain",,"['Father', 'Dennis Creevey (younger brother)', 'Creevey family']",Male,Mousy,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/4/48/Colin_Creevey.jpg,[],,British or Irish,,[],Light (likely),Human,[],[],,https://harrypotter.fandom.com/wiki/Colin_Creevey,a39a8c4c-3631-49b6-a2c5-42648ce16784,,,,,,,,,,,,,,,,,,,,
characters,Colton,colton,[],,,,Between 1 September 1990 and 31 August 1996,,Grey,[],Male,Red,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/a/a2/Colton_MA.png,[],,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Colton,998db654-534b-477a-9461-9eaa33e74da7,,,,,,,,,,,,,,,,,,,,
characters,Common Welsh Green at Horntail Hall,common-welsh-green-at-horntail-hall,[],,,,Before 1890,,,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/7/72/Welsh_Green_and_Horntail_fighting.gif,[],,,,[],Green,Dragon (Common Welsh Green),[],[],,https://harrypotter.fandom.com/wiki/Common_Welsh_Green_at_Horntail_Hall,b7862d52-218d-495b-aea5-af91a05027e6,,,,,,,,,,,,,,,,,,,,
characters,Common Welsh Green at the Great Fire of London,common-welsh-green-at-the-great-fire-of-london,[],,,,September 1666 or earlier,,,[],,,Less than 18ft (likely),,,[],,,,[],Green,Common Welsh Green,[],[],,https://harrypotter.fandom.com/wiki/Common_Welsh_Green_at_the_Great_Fire_of_London,5317ecaf-8a8c-41b0-9557-f41b9c324f5b,,,,,,,,,,,,,,,,,,,,
characters,Common Welsh Green at the Magical Creatures Reserve,common-welsh-green-at-the-magical-creatures-reserve,[],,,,,,Yellow,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/e/e9/CommonWelshGreenAtTheMagicalCreaturesReserve.jpg,[],,,,[],Green,Common Welsh Green,[],[],,https://harrypotter.fandom.com/wiki/Common_Welsh_Green_at_the_Magical_Creatures_Reserve,c2cffd85-c52a-49a2-957a-97b31fe8ef9b,,,,,,,,,,,,,,,,,,,,
characters,Common Welsh Green in the Romanian Dragon Sanctuary,common-welsh-green-in-the-romanian-dragon-sanctuary,[],,,,Pre 1990,,Yellow,[],Female,,,,https://static.wikia.nocookie.net/harrypotter/images/f/fd/CMG_at_ROM_HM.PNG,[],,,,[],Green,Common Welsh Green,[],[],,https://harrypotter.fandom.com/wiki/Common_Welsh_Green_in_the_Romanian_Dragon_Sanctuary,189f2efc-f286-4cb7-b138-b311a0fe4dda,,,,,,,,,,,,,,,,,,,,
characters,Concepta Battista,concepta-battista,[],,,,Between 1689 and 1693,,,[],Female,,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/f/f7/Gryffindor_Captains_Plaque.jpg,[],,British or Irish,,[],,Human,['Captain'],[],,https://harrypotter.fandom.com/wiki/Concepta_Battista,4d98cc96-2879-404e-b854-b128bcf2327f,,,,,,,,,,,,,,,,,,,,
characters,Concordia Rowle,concordia-rowle,[],,Pure-blood or half-blood,,,,Brown,[],Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/5/5e/Concordia_Rowle_MA.jpg,['Professor of Muggle Studies (21st century)'],,,,[],Light,Human,['Professor'],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Concordia_Rowle,894cf695-ba27-4d6c-a275-22c27e19de05,,,,,,,,,,,,,,,,,,,,
characters,Connolly,connolly,[],,,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/e/e5/Irish_National_Quidditch_team.jpg,['Beater for the Irish National Quidditch team'],,Irish,,[],White,Human,['Beater'],[],,https://harrypotter.fandom.com/wiki/Connolly,a8589a6d-6c4e-43d5-aaa9-957f514503b8,,,,,,,,,,,,,,,,,,,,
characters,Constance Dagworth,constance-dagworth,[],,,,Between 1 September 1872 and 31 August 1879,,Brown,"['Hector Dagworth-Granger (possibly)', 'Dagworth family']",Female,Medium blonde,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/f/fd/Constance_Dagworth_.jpg,[],,British or Irish,,[],Light,Human,[],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Constance_Dagworth,bac0d627-e543-418b-8247-74cc498a1f78,,,,,,,,,,,,,,,,,,,,
characters,Constance Pickering,constance-pickering,[],,Half-blood,,Between 1987 and 2001 (most likely),,Blue,"['Mother', 'Older brother', 'Sister', 'Brother', 'Grandmother', 'Matthias Pickering (grandfather)', 'Grandfather', 'Pickering family']",Female,Light brown,,Hufflepuff,https://static.wikia.nocookie.net/harrypotter/images/b/bd/Constance_Pickering.png,"['Junior Undersecretary (formerly)', 'Leader of the Statute of Secrecy Task Force (formerly)', 'Leader of The Unforgivable']",Unmarried,British or Irish,Unicorn,['Lucas Sparrowvale (boyfriend)'],White,Human,"['Prefect', 'Junior Undersecretary']",[],,https://harrypotter.fandom.com/wiki/Constance_Pickering,ba2997e2-3103-4ca2-8e58-15b6cee274dd,,,,,,,,,,,,,,,,,,,,
characters,Constance Pickering' mother,constance-pickering-s-mother,[],,Half-blood or Muggle-born,,,,,"['Mother or mother-in-low', 'Father', 'Son', 'Daughter', 'Constance Pickering (daughter)', 'Son', 'Matthias Pickering (father-in-law)', 'Pickering family']",Female,,,,,[],,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Constance_Pickering's_mother,dad17f54-4005-4f75-8e03-41a950287b78,,,,,,,,,,,,,,,,,,,,
characters,Constance Pickering's brother,constance-pickering-s-squib-brother,[],,Squib,,,,,"['Mother', 'Older brother', 'Constance Pickering (sister)', 'Sister', 'Grandmother', 'Matthias Pickering (grandfather)', 'Grandfather', 'Pickering family']",Male,,,,,[],,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Constance_Pickering's_Squib_brother,f5871085-0d21-4b17-b330-f3d7ba3b3181,,,,,,,,,,,,,,,,,,,,
characters,Constance Pickering's cat,constance-pickering-s-cat,[],,,,Prior to May 2021,,,[],,,,,,[],,,,[],,Cat,[],[],,https://harrypotter.fandom.com/wiki/Constance_Pickering's_cat,0974a9ea-4c7f-49a9-a569-8c5828d0e8a1,,,,,,,,,,,,,,,,,,,,
characters,Constance Pickering's grandfather,constance-pickering-s-muggle-grandfather,[],,,,,,,"['Daughter', 'Grandson', 'Constance Pickering (granddaughter)', 'Granddaughter', 'Grandson']",Male,,,,,[],,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Constance_Pickering's_Muggle_grandfather,eed782c4-a300-4c81-b902-96b2123f323c,,,,,,,,,,,,,,,,,,,,
characters,Constance Pickering's grandmother,constance-pickering-s-grandmother,[],,,,,,,"['Matthias Pickering (husband or co-grandparent)', 'Husband or co-grandparent', 'Daughter or daughter in law', 'Grandson', 'Granddaughter', 'Constance Pickering (granddaughter)', 'Grandson']",Female,,,Hufflepuff,,[],,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Constance_Pickering's_grandmother,2150a7b3-a0d3-4368-b9f7-9dadc9b7f13a,,,,,,,,,,,,,,,,,,,,
characters,Constance Pickering' sister,constance-pickering-s-sister,[],,Half-blood,,,,,"['Mother', 'Older brother', 'Constance Pickering (sister)', 'Brother', 'Grandmother', 'Matthias Pickering (grandfather)', 'Grandfather', 'Pickering family']",Female,,,,,[],,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Constance_Pickering's_sister,10c6d87a-5a6a-43d4-8322-e27b220e3463,,,,,,,,,,,,,,,,,,,,
characters,Constance Pickering's older brother,constance-pickering-s-older-brother,[],,Half-blood,,,,,"['Mother', 'Constance Pickering (younger sister)', 'Sister', 'Brother', 'Grandmother', 'Matthias Pickering (grandfather)', 'Grandfather', 'Pickering family']",Male,,,,,[],,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Constance_Pickering's_older_brother,8251bdf8-d995-4b44-92a9-17564b6cb450,,,,,,,,,,,,,,,,,,,,
characters,Cook at Leaky Cauldron,cook-at-the-leaky-cauldron,[],,,,,,,[],,,,,,['Cook at the Leaky Cauldron'],,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Cook_at_the_Leaky_Cauldron,9dd93d61-e1d9-40fa-b80e-bcb614a839f9,,,,,,,,,,,,,,,,,,,,
characters,Cook of The Hanged Man,cook-of-the-hanged-man,[],,Muggle,,Before 1943,,,[],Male,,,,,['Cook at The Hanged Man'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Cook_of_The_Hanged_Man,0e3f344e-c145-466f-b45a-57d9ba64385a,,,,,,,,,,,,,,,,,,,,
characters,Cooky,cooky,[],,,,Before 2010s,,,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/7/78/Cooky_MA.png,['Hogwarts kitchens worker'],,,,[],Light,House-elf,[],[],,https://harrypotter.fandom.com/wiki/Cooky,2e17be4c-a099-42b8-999c-fc7811f487b7,,,,,,,,,,,,,,,,,,,,
characters,Cooper children,cooper-children,[],,,,,,,"['Mr Cooper (father)', 'Buckley Cooper (uncle)', 'Hortense Cooper (possibly)']",,,,,,[],,British,,[],,Humans,[],[],,https://harrypotter.fandom.com/wiki/Cooper_children,6035722c-5358-4231-8a1d-8e2e777a6c99,,,,,,,,,,,,,,,,,,,,
characters,Copper Conebush,copper-conebush,[],,,,,,,[],Male,,,,,['Freelance wizard detective'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Copper_Conebush,bf6bdd51-171c-485e-8a6a-cfaa5f3e4c08,,,,,,,,,,,,,,,,,,,,
characters,Corban Yaxley,corban-yaxley,[],,Pure-blood or half-blood,,Pre 1970s,,Blue,"['Wife', 'Yaxley (possibly)', ""Yaxley's wife (possibly)"", 'Lysandra Black  (née Yaxley) (possibly)', 'Yaxley family']",Male,Blond,,,https://static.wikia.nocookie.net/harrypotter/images/0/04/Yaxley_profile.jpg,['Head of the Department of Magical Law Enforcement (formerly)'],,,None,[],Light,Human,[],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Corban_Yaxley,626212d3-31b8-4838-856a-a7c9607ca328,,,,,,,,,,,,,,,,,,,,
characters,Corban Yaxley's victim (I),corban-yaxley-s-victim-i,[],,,,Before 1978,"Shortly after 2 May, 1998",,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/2/26/Corban_Yaxley%27s_victim.PNG,['Department of Magical Law Enforcement employee'],,British,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Corban_Yaxley's_victim_(I),1836f5f9-251a-4e43-9226-eb2284931c79,,,,,,,,,,,,,,,,,,,,
characters,Corban Yaxley's victim (II),corban-yaxley-s-victim-ii,[],,,,Before 1978,"Shortly after 2 May, 1998",,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/d/d5/Corban_Yaxley%27s_victim_%28II%29.PNG,['Department of Magical Law Enforcement employee'],,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Corban_Yaxley's_victim_(II),e25323b3-7a3a-4830-a27d-66cfcbd8da68,,,,,,,,,,,,,,,,,,,,
