id,name,gender,job,house,patronus,species,blood_status,loyalty,skills,birth,death,source,known_ingredients,effect,characteristics,incantation,type,entity_type,slug,alias_names,animagus,boggart,born,died,eye_color,family_members,hair_color,height,image,jobs,marital_status,nationality,romances,skin_color,titles,wands,weight,wiki,entity_id,category,creator,hand,light,difficulty,inventors,ingredients,manufacturers,side_effects,time,author,cover,dedication,pages,release_date,summary,title
,Brian Gallagher,Male,,,,,,,,,,master,,,,,,characters,brian-gallagher,[],,,,,,['William Gallagher (possibly)'],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Brian_Gallagher,c339bf71-7bb9-4801-b3d5-7f75c4909544,,,,,,,,,,,,,,,,,
,Brice Badeaux,Male,,,,Human,Muggle,,,,,master,,,,,,characters,brice-badeaux,[],,,,,,[],,,,['Journalist'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Brice_Badeaux,0e4a170c-d757-463e-a796-dcb54f14881f,,,,,,,,,,,,,,,,,
,Bridget,Female,,Slytherin,,Human,,,,,,master,,,,,,characters,bridget,[],,,c. 1 September 1975 - 31 August 1981,,Brown,[],Brown,,https://static.wikia.nocookie.net/harrypotter/images/6/6d/Bridget.JPG,[],,British or Irish,[],Dark,[],[],,https://harrypotter.fandom.com/wiki/Bridget,c821076e-92c1-4518-8d28-31d5981428ee,,,,,,,,,,,,,,,,,
,Bridget Wenlock,Female,,Hufflepuff,,Human,,,,,,master,,,,,,characters,bridget-wenlock,[],,,"1202, Tinworth, Cornwall, England, Great Britain",1285 (aged 82/83),Blue,"['Cousin', 'Daphne Wenlock (granddaughter)']",Black,,https://static.wikia.nocookie.net/harrypotter/images/b/bc/Bridget_Wenlock.png,['Arithmancer'],,English,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Bridget_Wenlock,474c691c-156a-488b-912d-9aeafa6d9ee3,,,,,,,,,,,,,,,,,
,Bridget Wenlock's cousin,Female,,,,Human,,,,,,master,,,,,,characters,bridget-wenlock-s-cousin,[],,,Before 1286,After 1202,,['Bridget Wenlock (cousin)'],,,https://static.wikia.nocookie.net/harrypotter/images/d/da/BridgetWenlock%27sCousin.png,[],,Scottish,[],Pale,[],[],,https://harrypotter.fandom.com/wiki/Bridget_Wenlock's_cousin,6d817ff4-77b8-44f3-aff5-8d0fd0e0c07e,,,,,,,,,,,,,,,,,
,Bridget Wenlock's owl,,,,,Owl,,,,,,master,,,,,,characters,bridget-wenlock-s-owl,[],,,13th century,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/f/f6/Bridget_Wenlock%27s_owl.jpeg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Bridget_Wenlock's_owl,35673ec9-3dc4-47c9-aefc-17fb834498db,,,,,,,,,,,,,,,,,
,Britainee Portosmodeus,Female,,,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,britainee-portosmodeus,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Britainee_Portosmodeus,3bfb7759-4f70-45bd-a73e-92044a1320a0,,,,,,,,,,,,,,,,,
,Britannia,,,,,,,,,,,master,,,,,,characters,britannia,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Britannia,8cb254ff-c1ce-408a-874b-54a210577050,,,,,,,,,,,,,,,,,
,British Ministry of Magic house-elves,"Males, and likely females as well",,,,House-elves,,,,,,master,,,,,,characters,british-ministry-of-magic-house-elves,[],,,Before 1927,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/a/a3/British_Minstry_elves.jpeg,['Caretakers of the British Ministry of Magic headquarters'],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/British_Ministry_of_Magic_house-elves,2fccf2d4-89cd-4be0-ae97-d2ee2a2509fb,,,,,,,,,,,,,,,,,
,British Ministry of Magic lift attendant,Male,,,,Human,,,,,,master,,,,,,characters,british-ministry-of-magic-lift-attendant,[],,,1978 or earlier,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/e/e5/MOM_lift_attendant.jpg,['Lift attendant'],,British,[],Pale,[],[],,https://harrypotter.fandom.com/wiki/British_Ministry_of_Magic_lift_attendant,916ffe6b-e586-46d4-ab4a-6454e14f04a4,,,,,,,,,,,,,,,,,
,British Ministry of Magic meeting assigner,Male,,,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,british-ministry-of-magic-meeting-assigner,[],,,,,,[],Grey,,https://static.wikia.nocookie.net/harrypotter/images/9/94/Ministry_of_Magic_meeting_assigner.PNG,['British Ministry of Magic official'],,British,[],Pale,[],[],,https://harrypotter.fandom.com/wiki/British_Ministry_of_Magic_meeting_assigner,6008043a-74f9-4e61-ba7b-f9b61e0b3dcd,,,,,,,,,,,,,,,,,
,British Ministry of Magic's Erumpent,Female,,,,Erumpent,,,,,,master,,,,,,characters,british-ministry-of-magic-s-erumpent,[],,,Before 1998,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/2/2e/Ministry_Erumpent_WWHP.jpeg,[],,,[],Grey,[],[],,https://harrypotter.fandom.com/wiki/British_Ministry_of_Magic's_Erumpent,f96e637a-318d-459f-8ac1-720a6b245a10,,,,,,,,,,,,,,,,,
,British Ministry of Magic wizard at the 1994 Quidditch World Cup,Male,,,,Human,,,,,,master,,,,,,characters,unidentified-british-ministry-of-magic-wizard-at-the-1994-quidditch-world-cup,[],,,,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/3/31/B4C7M1_cropped_Archie_Aymslowe.png,['Security at the Quidditch World Cup'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_British_Ministry_of_Magic_wizard_at_the_1994_Quidditch_World_Cup,b231d21c-e14f-4e5f-a1ab-0043395ec296,,,,,,,,,,,,,,,,,
,British Prime Minister in 2020,Male,,,,Human,Muggle,,,,,master,,,,,,characters,british-prime-minister-in-2020,[],,,Before 2002,,,[],,,,['Prime Minister'],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/British_Prime_Minister_in_2020,1e6c0fd2-1534-46ff-97a4-91a914c0dd74,,,,,,,,,,,,,,,,,
,British waitress,Female,,,,Human,Muggle,,,,,master,,,,,,characters,unidentified-british-waitress,[],,,,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/9/9e/1932_waitress.jpeg,['Waitress'],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_British_waitress,be3040e8-442d-4053-8f0d-73bbd77d30a4,,,,,,,,,,,,,,,,,
,Broderick Bode,Male,,,,Human,,,,,,master,,,,,,characters,broderick-bode,[],,,Between January 1946 and January 1947,"Early January 1996 (aged 49), St Mungo's Hospital for Magical Maladies and Injuries, London, England",,[],,,https://static.wikia.nocookie.net/harrypotter/images/6/62/B5C23M1_cropped_Broderick_Bode_PM.png,['Unspeakable'],,British,[],Sallow,[],[],,https://harrypotter.fandom.com/wiki/Broderick_Bode,9591cb54-5894-4fc6-b410-926a7e5b901f,,,,,,,,,,,,,,,,,
,Brodwin,,,,,Snowy owl,,,,,,master,,,,,,characters,brodwin,[],,,,,Yellow,[],,,https://static.wikia.nocookie.net/harrypotter/images/1/1c/Brodwin.jpg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Brodwin,a16bd905-1004-469d-bde3-3e2635b07ebd,,,,,,,,,,,,,,,,,
,Bromley Lee,Male,,,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,bromley-lee,[],,,,,,['Lee family'],,,,"[""Shepherd's boy""]",,,[],,[],[],,https://harrypotter.fandom.com/wiki/Bromley_Lee,664cd0f9-a4e2-4d1c-a543-5b26bc78df4d,,,,,,,,,,,,,,,,,
,Bronwyn Trigg,Female,,,,Human,,,,,,master,,,,,,characters,bronwyn-trigg,[],,,,,,['Harry Trigg (unknown)'],,,,[],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/Bronwyn_Trigg,fd2ebe2a-b181-4665-8b06-2162432fcef8,,,,,,,,,,,,,,,,,
,Broom flyer,,,,,Human,,,,,,master,,,,,,characters,unidentified-broom-flyer,[],,,,1991 (possibly),,[],,,,['Professional broom flier (possibly)'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_broom_flyer,cceadff3-1732-4098-a8ac-a4c4a1877e87,,,,,,,,,,,,,,,,,
,Broom Shop shopkeeper,Male,,,,Human,,,,,,master,,,,,,characters,broom-shop-shopkeeper,[],,,Before 1974 (most likely),,Blue,[],Blond,,https://static.wikia.nocookie.net/harrypotter/images/f/f5/BroomShopkeeper.png,['Shopkeeper of the Broom Shop'],,British,[],Fair,[],[],,https://harrypotter.fandom.com/wiki/Broom_Shop_shopkeeper,f5c8380e-b1f3-4333-9711-fab879e0f8ef,,,,,,,,,,,,,,,,,
,Brother Benedict,Male,,,,Human,Muggle,,,,,master,,,,,,characters,benedict,[],,,Middle Ages,,,[],,,,['Franciscan Monk'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Benedict,73b19276-e7d6-4d9a-9f7f-0d1728320287,,,,,,,,,,,,,,,,,
,Brother Boniface,Male,,,,Human,Muggle,,,,,master,,,,,,characters,boniface,[],,,Middle Ages,,,[],,,,['Franciscan Monk'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Boniface,3b0bb151-a537-48c2-802b-b04b7247257e,,,,,,,,,,,,,,,,,
,Brothers Grimm,,,,,,,,,,,master,,,,,,characters,brothers-grimm,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Brothers_Grimm,026285a5-c2a1-4cda-a8a2-053bbf7674de,,,,,,,,,,,,,,,,,
,Bruce Muggle,Male,,,,Human,,,,,,master,,,,,,characters,bruce-muggle,[],,,,,,['Parent'],,,,[],,Australian/British,[],,[],[],,https://harrypotter.fandom.com/wiki/Bruce_Muggle,3044a19b-76f1-4b57-bd70-cae533abecb8,,,,,,,,,,,,,,,,,
,Bruce Muggle's parent,,,,,Human,,,,,,master,,,,,,characters,bruce-muggle-s-parent,[],,,,,,['Bruce Muggle (son)'],,,,[],,Australian (migrated to Great Britain),[],,[],[],,https://harrypotter.fandom.com/wiki/Bruce_Muggle's_parent,ffcd81a0-9ad5-4734-ae54-98a9f5e99d98,,,,,,,,,,,,,,,,,
,Brunhilda Hyde,Female,,,,Human,,,,,,master,,,,,,characters,brunhilda-hyde,[],,,Before 1990,,,[],,,,[],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/Brunhilda_Hyde,c4962263-8f9f-46e5-9a95-cafbf8ab6f6c,,,,,,,,,,,,,,,,,
,Brunhilde Stokke,Female,,,,Human,,,,,,master,,,,,,characters,brunhilde-stokke,[],,,,,Pale,[],Purple,,https://static.wikia.nocookie.net/harrypotter/images/2/25/Brunhilde_Stokke_FBC.png,['Member of the Wizengamot'],,British,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Brunhilde_Stokke,c90dab60-9d7b-4409-9e17-63014522c509,,,,,,,,,,,,,,,,,
,Bruno,Male,,,,Dog,,,,,,master,,,,,,characters,bruno,[],,,1979 or earlier,,,[],White,,https://static.wikia.nocookie.net/harrypotter/images/9/92/Bruno_HPTV.jpg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Bruno,217bf52e-9876-4b24-a433-9a4ace007bbf,,,,,,,,,,,,,,,,,
,Bruno Bruunhart,Male,,,,Human,,,,,,master,,,,,,characters,bruno-bruunhart,[],,,After 1976,,,[],,,,['Seeker for the Liechtenstein National Quidditch team'],,Liechtenstein,[],,['Seeker'],[],,https://harrypotter.fandom.com/wiki/Bruno_Bruunhart,628d7c32-2993-49f5-a59b-43655f79314a,,,,,,,,,,,,,,,,,
,Bruno Schmidt,Male,,,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,bruno-schmidt,[],,,"Before 1985, Germany",,,"['Father', 'Schmidt family']",Brown,,https://static.wikia.nocookie.net/harrypotter/images/0/0e/Bruno_Schmidt_defeats_an_Erkling.png,[],,German,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Bruno_Schmidt,ae43c88a-e8d6-48f0-a1dc-a9beadfbb9ca,,,,,,,,,,,,,,,,,
,Brutus Malfoy,Male,,,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,brutus-malfoy,[],,,Before 1675,,,"['Armand Malfoy (ancestor) †', 'Nicholas Malfoy (ancestor) †', 'Lucius Malfoy I (ancestor) †', 'Septimus Malfoy (descendant) †', 'Abraxas Malfoy (descendant) †', 'Lucius Malfoy (descendant)', 'Draco Malfoy (descendant)', 'Scorpius Malfoy (descendant)', 'Malfoy family']",Blond,,https://static.wikia.nocookie.net/harrypotter/images/b/bc/Brutus_Malfoy.png,['Editor of Warlock at War'],,British,[],Light,[],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Brutus_Malfoy,606cdcbd-f8f2-4503-b593-46d4f32ed3d8,,,,,,,,,,,,,,,,,
,Brutus Scrimgeour,Male,,,,Human,,,,,,master,,,,,,characters,brutus-scrimgeour,[],,,,In or prior to 1994,,"['Rufus Scrimgeour (possibly) †', 'Scrimgeour family']",Grey,,https://static.wikia.nocookie.net/harrypotter/images/e/e0/Brutus_Scrimgeour_crop.png,"['Author', 'Headmaster of Hogwarts School']",,,[],White,"['Professor', 'Headmaster', 'Beater (possibly)']",[],,https://harrypotter.fandom.com/wiki/Brutus_Scrimgeour,94da259d-088d-4760-b525-89193833abbe,,,,,,,,,,,,,,,,,
,Brymmy Branicort,Female,,,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,brymmy-branicort,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Brymmy_Branicort,f28731b4-d9f1-43e1-8851-23f27d4f6a6c,,,,,,,,,,,,,,,,,
,Bubbles,,,,,Goldfish,,,,,,master,,,,,,characters,bubbles,[],,,Before the 1980s,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Bubbles,66039dc2-3ae8-4cbb-a01b-707a81cd7c90,,,,,,,,,,,,,,,,,
,Buckbeak,Male,,,,Hippogriff,,,,,,master,,,,,,characters,buckbeak,"['Beaky (by Rubeus Hagrid)', 'Witherwings']",,,In or before 1993,,Orange,[],,,https://static.wikia.nocookie.net/harrypotter/images/c/c7/B3C14M1_cropped_Buckbeak_PM.png,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Buckbeak,436378d5-492e-42b1-ba6a-608fc7b9f74b,,,,,,,,,,,,,,,,,
,Buckett,Female,,,,Human,,,,,,master,,,,,,characters,beckett,[],,,20th century,,,[],,,,['Puppeteer'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Beckett,cf55bf3b-d1bb-4d3d-ac50-f053a1ad2a77,,,,,,,,,,,,,,,,,
,Buckley Cooper,Male,,,,Human,,,,,,master,,,,,,characters,buckley-cooper,[],,,,,,"['Mr Cooper (brother)', 'Nieces and nephews', 'Hortense Cooper (possibly)']",,,,[],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/Buckley_Cooper,ccb3b6f9-40e3-4310-92e2-47575d32dc90,,,,,,,,,,,,,,,,,
,Budleigh Babberton milkman,Male,,,,Human,Muggle,,,,,master,,,,,,characters,budleigh-babberton-milkman,[],,,,,,[],,,,['Milkman'],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/Budleigh_Babberton_milkman,625c8b0b-ae3f-4b35-a141-0c332152c3d4,,,,,,,,,,,,,,,,,
,Bungy,,,,,Budgerigar,,,,,,master,,,,,,characters,bungy,[],,,Before or in 1995,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Bungy,9154f8a7-8323-4e1b-8138-88819a05f094,,,,,,,,,,,,,,,,,
,Bunty Broadacre,Female,,Hufflepuff,,Human,,,,,,master,,,,,,characters,bunty-broadacre,[],,,Before 1907,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/6/68/Bunty_Broadacre_SODM.jpeg,['Assistant to Newton Scamander'],,British or Irish,[],,[],"['Unknown length, wood, and core']",,https://harrypotter.fandom.com/wiki/Bunty_Broadacre,532d2490-8d04-43d8-ac81-629d05be8af5,,,,,,,,,,,,,,,,,
,Burdock,Female,,,,Bowtruckle,,,,,,master,,,,,,characters,burdock-bowtruckle,[],,,Before the 1980s,,Black,['Family of Bowtruckles'],,,https://static.wikia.nocookie.net/harrypotter/images/d/d1/Burdock_%28Bowtruckle%29.jpeg,[],,,[],Green,[],[],,https://harrypotter.fandom.com/wiki/Burdock_(Bowtruckle),be27cd6b-0f8e-4c8e-92fe-0df6efe4ee4e,,,,,,,,,,,,,,,,,
,Burdock Muldoon,Male,,,,Human,,,,,,master,,,,,,characters,burdock-muldoon,[],,,1429,1490 (aged 60-61),Blue,[],Red,,https://static.wikia.nocookie.net/harrypotter/images/1/1b/Burdock_Muldoon_HM.png,"[""Chief of the Wizards' Council""]",,British,[],White,['Chief'],[],,https://harrypotter.fandom.com/wiki/Burdock_Muldoon,85d6704f-d67b-4fca-a094-87f3192245f6,,,,,,,,,,,,,,,,,
,Burgle,Male,,,,House-elf,,,,,,master,,,,,,characters,burgle,[],,,Before 1927,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/d/dd/Burgle_WU.png,['Servant in the Circus Arcanus'],,,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Burgle,cd5ce98c-3de0-4fac-8003-002a1fe83d6f,,,,,,,,,,,,,,,,,
,Burgock,Male,,,,Goblin,,,,,,master,,,,,,characters,burgock,[],,,Pre-1990,,,[],Red,,https://static.wikia.nocookie.net/harrypotter/images/b/b8/Burgock.jpg,['Employee at Gringotts Wizarding Bank'],,British,[],White,[],[],,https://harrypotter.fandom.com/wiki/Burgock,c16a309c-e002-4d09-8c0e-defd3428deb2,,,,,,,,,,,,,,,,,
,Buried Vault Hungarian Horntail,,,,,Hungarian Horntail,,,,,,master,,,,,,characters,hungarian-horntail-in-the-cursed-vault,[],,,Pre 1981,,Yellow,[],,,https://static.wikia.nocookie.net/harrypotter/images/8/8b/BuriedVault-HungarianHorntail.jpg,[],,,[],Black and yellow,[],[],,https://harrypotter.fandom.com/wiki/Hungarian_Horntail_in_the_Cursed_Vault,0eb1fd5e-8be7-47a2-b634-519013349289,,,,,,,,,,,,,,,,,
,Bushy-haired muttering wizard,Male,,,,Human,,,,,,master,,,,,,characters,bushy-haired-muttering-wizard,[],,,Before 1997,,,[],Bushy,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Bushy_haired_muttering_wizard,2b7c5912-e9bd-47f2-a2db-9571979b2236,,,,,,,,,,,,,,,,,
,Busisiwe Zwane,Female,,,,Human,,,,,,master,,,,,,characters,busisiwe-zwane,[],,,,,,[],Black,,,['Chaser for the South African National Quidditch team'],,South African,[],Dark,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Busisiwe_Zwane,848be9aa-ea4a-44bc-8b0e-51b86b79a3c2,,,,,,,,,,,,,,,,,
,Buster,Male,,,,Dog,,,,,,master,,,,,,characters,buster,[],,,Before 1981,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/b/b9/Buster.jpeg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Buster,321c1ff3-d8b8-4252-b13f-d80f67378c82,,,,,,,,,,,,,,,,,
,Butterbeer enthusiast,Male,,,,Human,,,,,,master,,,,,,characters,butterbeer-enthusiast,[],,,,,Green,[],Brown,,https://static.wikia.nocookie.net/harrypotter/images/d/d3/Butterbeer_enthusiast_MA.png,[],,,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Butterbeer_enthusiast,111eb413-5350-437f-984d-3425284f8d95,,,,,,,,,,,,,,,,,
,Byrd,,,,,Human,,,,,,master,,,,,,characters,byrd,[],,,Before the 1920s,,,[],,,,[],,French,[],,[],[],,https://harrypotter.fandom.com/wiki/Byrd,8988077e-0417-4c63-9485-9949c93d5963,,,,,,,,,,,,,,,,,
,Byron Miller,Male,,Slytherin,,Human,,,,,,master,,,,,,characters,byron-miller,[],,,31 August 1982 or earlier,,Grey,"['Sean Miller (possibly)', 'Miller family']",Red,,https://static.wikia.nocookie.net/harrypotter/images/f/fb/Byron_Miller.png,[],,British or Irish,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Byron_Miller,d15e8ca8-8970-457e-9176-a3a1543d27e0,,,,,,,,,,,,,,,,,
,Cadium Featherstone,,,,,,,,,,,master,,,,,,characters,cadium-featherstone,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Cadium_Featherstone,70a0151c-35ca-47ba-9290-7f9bc74eeab6,,,,,,,,,,,,,,,,,
,Cadmus,Male,,,,Human,,,,,,master,,,,,,characters,cadmus,[],,,,,,[],Black,,https://static.wikia.nocookie.net/harrypotter/images/5/56/Cadmus_MOM.PNG,['Employee of the Department of Magical Accidents and Catastrophes'],,British or Irish,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Cadmus,6bf5dce4-049e-424c-aae7-d40ba058c5d6,,,,,,,,,,,,,,,,,
,Cadmus Peverell,Male,,,,Human,Pure-blood,,,,,master,,,,,,characters,cadmus-peverell,['Second Brother'],,,Prior to 12 July 1214,Prior to 19 May 1292,,"['Antioch Peverell (older brother) †', 'Ignotus Peverell (younger brother) †', 'At least one son or daughter †', 'Nephew †', 'Gormlaith Gaunt (descendant) †', 'Rionach Sayre (née Gaunt) (descendant) †', 'Isolt Sayre (descendant) †', 'Martha Steward (II) (descendant)', 'Rionach Steward (descendant)', 'Corvinus Gaunt (descendant)', 'Ominis Gaunt (descendant) †', 'Marvolo Gaunt (descendant) †', 'Morfin Gaunt (descendant) †', 'Merope Riddle (née Gaunt) (descendant) †', 'Tom Riddle (descendant) †', 'Delphini (descendant)', 'Peverell family', 'House of Gaunt (descendants)']",,,https://static.wikia.nocookie.net/harrypotter/images/7/76/Cadmus_Peverell.JPG,[],Single,,['His fiancée'],,[],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Cadmus_Peverell,c777c69c-7d30-4030-8231-db9d20d1f4db,,,,,,,,,,,,,,,,,
,Cadmus Peverell's fiancée,Female,,,,Human,,,,,,master,,,,,,characters,cadmus-peverell-s-fiancee,[],,,,c. 13th century,,[],,,https://static.wikia.nocookie.net/harrypotter/images/d/d6/Cadmus_girlfriend.jpg,[],Engaged,,['Cadmus Peverell (fiancé)'],,[],[],,https://harrypotter.fandom.com/wiki/Cadmus_Peverell's_fiancée,00aae9d1-73c5-40ec-be2a-e3ad681ebfa1,,,,,,,,,,,,,,,,,
,Cadogan,Male,,Gryffindor,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,cadogan,[],,,Middle Ages,Before 1890,,"['Father', 'Mother', 'Three ex-wives', 'Seventeen rumoured children']",Blond,,https://static.wikia.nocookie.net/harrypotter/images/9/9a/Cadogan_WWHP.PNG,"['Knight of the Round Table', 'Gryffindor Tower door guard (temporarily)']",Divorced,British or Irish,['Three ex-wives'],,['Sir'],"[""9', Blackthorn, troll whisker (according to legend)""]",,https://harrypotter.fandom.com/wiki/Cadogan,aa06db99-46cb-4f02-a92b-2ac07243f7dd,,,,,,,,,,,,,,,,,
,Cadogan's children,,,,,Humans,"Pure-blood, half-blood or Squib",,,,,master,,,,,,characters,cadogan-s-children,[],,,,,,"['Sir Cadogan (father)', 'Mother(s)', 'Paternal grandfather', 'Paternal grandmother']",,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Cadogan's_children,fa6adfa5-cfa1-4f2c-a2bf-33c60baf9052,,,,,,,,,,,,,,,,,
,Cadogan's ex-wives,Female,,,,Human,,,,,,master,,,,,,characters,cadogan-s-ex-wives,[],,,,,,"['Cadogan (ex-husband)', 'Seventeen children between the three', 'Ex-father-in-law', 'Ex-mother-in-law']",,,,[],Divorced,,[],,[],[],,https://harrypotter.fandom.com/wiki/Cadogan's_ex-wives,1f6d745e-f9fa-449e-8927-1a1ecf8e9a76,,,,,,,,,,,,,,,,,
,Cadogan's father,Male,,,,Human,,,,,,master,,,,,,characters,cadogan-s-father,[],,,,,,"['Wife', 'Sir Cadogan (son)', 'Ex-daughters-in-law', 'Seventeen rumoured grandchildren']",,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Cadogan's_father,46bbbd35-dd87-418d-a802-3a204363a186,,,,,,,,,,,,,,,,,
,Cadogan's mother,Female,,,,Human,,,,,,master,,,,,,characters,cadogan-s-mother,[],,,,,,"['Husband', 'Sir Cadogan (son)', 'Ex-daughters-in-law', 'Seventeen rumoured grandchildren']",,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Cadogan's_mother,3d4678e3-3417-4eb4-87aa-279a3889b61e,,,,,,,,,,,,,,,,,
,Cadogan's portraitist,Male,,,,Human,,,,,,master,,,,,,characters,cadogan-s-portraitist,[],,,,,,[],,,,['Portraitist'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Cadogan's_portraitist,1599134a-84fc-4aaa-bbef-68ef79e5a561,,,,,,,,,,,,,,,,,
,Cadwallader,Male,,Hufflepuff,,Human,,,,,,master,,,,,,characters,cadwallader,[],,,31 August 1985 or earlier,,,[],,"Unknown, described as 'that big Hufflepuff player'",,[],,British or Irish,[],,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Cadwallader,e6efcf8c-7bb2-4458-9586-1e838cb723ab,,,,,,,,,,,,,,,,,
,Caelan,Male,,,,Quintaped,,,,,,master,,,,,,characters,caelan,[],,,,,Yellow,[],Orange,,https://static.wikia.nocookie.net/harrypotter/images/d/db/Caelan.jpg,[],,,[],Brown,[],[],,https://harrypotter.fandom.com/wiki/Caelan,84d69d83-d0b6-458e-bfcd-ff357cf9e029,,,,,,,,,,,,,,,,,
,Caelan MacBoon,Male,,,,"Human, Quintaped (Possibly)",,,,,,master,,,,,,characters,caelan-macboon,[],,,,,,"['Quintius MacBoon (uncle)', 'MacBoon clan']",,,,[],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/Caelan_MacBoon,51a76245-d9d4-44de-993e-e65f1ffb9cc7,,,,,,,,,,,,,,,,,
,Caesar,Male,,,,Human,,,,,,master,,,,,,characters,caesar,[],,,,Before 1991,Dark,[],Black,,https://static.wikia.nocookie.net/harrypotter/images/e/e9/KBCaesar128.png,[],,,[],Dark,[],[],,https://harrypotter.fandom.com/wiki/Caesar,1245ab8f-eaf9-453e-a77d-cf99a40d5921,,,,,,,,,,,,,,,,,
